Neighbourhood,Neighborhood Latitude,Neighborhood Longitude,Venue_ID,Venue,Venue Latitude,Venue Longitude,Distance,Venue Category
Victoria Village,43.725882299999995,-79.31557159999998,50e47ecce4b0a94f781985b5,Canada Taskforce 3,43.72548286972057,-79.3181328978999,210,Government Building
Victoria Village,43.725882299999995,-79.31557159999998,4ef348f00aaf88e562f2b754,Mulvey + Banani,43.72499763224317,-79.31817691549372,231,Building
Victoria Village,43.725882299999995,-79.31557159999998,4c34bc0e16adc92892a5c59c,ARA - Avenue Road Advertising,43.725018,-79.308602,568,Office
Victoria Village,43.725882299999995,-79.31557159999998,51c08fb2498ecb98eb2f112c,Cassandra Clinic,43.730462,-79.307488,826,Doctor's Office
Victoria Village,43.725882299999995,-79.31557159999998,502e9a0ce4b0298225caad9c,Shoppers Home Health Care,43.72246187119982,-79.30729293273005,767,Medical Center
Victoria Village,43.725882299999995,-79.31557159999998,50a18eb6e4b0eaa917a5bec1,Phillip Tzemis,43.73047326694035,-79.30750754324949,825,Dentist's Office
Victoria Village,43.725882299999995,-79.31557159999998,52ffe01811d2e6ec5056044a,That Channel,43.72199578771147,-79.31176663451103,529,Radio Station
Victoria Village,43.725882299999995,-79.31557159999998,517f00aee4b066f92cafd64c,TTC Stop #7531,43.7197265625,-79.31465911865234,689,Bus Stop
Victoria Village,43.725882299999995,-79.31557159999998,53ff6dba498eca8a6908c966,TTC Stop 7528,43.718902587890625,-79.31396484375,787,Bus Stop
Victoria Village,43.725882299999995,-79.31557159999998,4c3e42fc0596c928960f8478,North Toronto Christian School,43.722998,-79.314543,331,School
Victoria Village,43.725882299999995,-79.31557159999998,510bf223e4b01d3ae43afe25,"1370 Don Mills, Ste. 300 Exec Offices",43.719006434836444,-79.31365565438723,780,Conference Room
Victoria Village,43.725882299999995,-79.31557159999998,575c9413498e1d5198e95692,45 Wynford Heights,43.725776,-79.323748,657,Residential Building (Apartment / Condo)
Victoria Village,43.725882299999995,-79.31557159999998,4d2e2bc094013704bd30e3da,Toronto Fire Services Operations Training Centre,43.723972237085476,-79.31712598976469,246,Trade School
Victoria Village,43.725882299999995,-79.31557159999998,502e89a9e4b07730f41011ef,Eversoft,43.72111793836618,-79.31143647935112,626,Miscellaneous Shop
Victoria Village,43.725882299999995,-79.31557159999998,514092c6e4b06631598770d1,Canadian Feed The Children,43.72293919373587,-79.31554132542422,327,Building
Victoria Village,43.725882299999995,-79.31557159999998,4bbc9a4ca0a0c9b671801a0f,Epitome Pictures Inc.,43.7196525512418,-79.31584608789252,693,Office
Victoria Village,43.725882299999995,-79.31557159999998,50afd923e4b0bcea5d5aed43,Self Stor,43.720616,-79.31583,586,Storage Facility
Victoria Village,43.725882299999995,-79.31557159999998,508cb1a0e4b086e59a507a0d,Celebrations Banquet Hall,43.72140186349522,-79.31183266540278,582,Event Space
Victoria Village,43.725882299999995,-79.31557159999998,5a5a40b41755624c2ecf1ab1,Food Truck Court,43.72847156093949,-79.32559908487006,856,Food Truck
Victoria Village,43.725882299999995,-79.31557159999998,5c2bcbc6b9b37b002ca7120f,Delmanor Wynford Inc,43.724818,-79.325671,821,Assisted Living
Victoria Village,43.725882299999995,-79.31557159999998,4f3c4a83e4b0cdda85195971,OneCentre Dentistry,43.72725591352562,-79.32570911999689,829,Dentist's Office
Victoria Village,43.725882299999995,-79.31557159999998,5ae91db9628c8300395d5d47,Cult Of Ball,43.721348,-79.30796,793,Sports Club
Victoria Village,43.725882299999995,-79.31557159999998,4bafa729f964a52010143ce3,Charloo's West Indian Foods,43.72913882857143,-79.30624901428573,832,Grocery Store
Victoria Village,43.725882299999995,-79.31557159999998,50f9db92e4b053e0fcecef9d,1730 Eglinton Avenue East,43.72623616001571,-79.31183816797497,302,Residential Building (Apartment / Condo)
Victoria Village,43.725882299999995,-79.31557159999998,51532ec0e4b00546834add52,Tropical Treets,43.71894,-79.314014,782,Factory
Victoria Village,43.725882299999995,-79.31557159999998,51ed4115498ee88ac5a79b40,100 Broadview @ Wynford & Eglinton,43.724898,-79.325886,836,Rest Area
Harbourfront,43.6542599,-79.3606359,5bdc6c2bba57b4002c4c71a8,Oldtown Bodega,43.653966,-79.360752,34,Café
Harbourfront,43.6542599,-79.3606359,4bc70f5d14d7952126a066e9,Sackville Playground,43.65465604258614,-79.35987064632435,75,Park
Harbourfront,43.6542599,-79.3606359,50760559e4b0e8c7babe2497,Body Blitz Spa East,43.65473505045365,-79.35987433132891,80,Spa
Harbourfront,43.6542599,-79.3606359,53b8466a498e83df908c3f21,Tandem Coffee,43.65355870959944,-79.36180945913513,122,Coffee Shop
Harbourfront,43.6542599,-79.3606359,55e8cc7a498e795a53d81d36,TTC Streetcar #503 Kingston Rd,43.648811283536645,-79.37920927310925,1614,Moving Target
Harbourfront,43.6542599,-79.3606359,4b0d4672f964a520854523e3,TTC Streetcar #504 King St,43.641837537321955,-79.41194205326721,4357,Moving Target
Harbourfront,43.6542599,-79.3606359,4dc9d4d9d16495ca5add0803,Cam's Auto Service,43.65419500779484,-79.3605451979777,10,Automotive Shop
Harbourfront,43.6542599,-79.3606359,5e3618557bde930007d18b8d,Gusto 501,43.65481,-79.359595,103,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,51853a73498e4d97a8b20831,Rooster Coffee,43.65189965670432,-79.36560912104514,479,Coffee Shop
Harbourfront,43.6542599,-79.3606359,4e02deac18389833c594fe1d,The Darkest Corner Of My Mind,43.654938,-79.360975,80,Library
Harbourfront,43.6542599,-79.3606359,58c8333104f4d7391587afd4,Globe and Mail Centre,43.65151977053267,-79.36480432102199,453,Building
Harbourfront,43.6542599,-79.3606359,5aad9b86fdb9a7176b2d50ac,Henrietta Lane,43.653911,-79.361395,72,Cocktail Bar
Harbourfront,43.6542599,-79.3606359,5d266686f3c3c10023171ace,Hastings Barbershop Corktown,43.654175,-79.36102,32,Salon / Barbershop
Harbourfront,43.6542599,-79.3606359,5cd60624b9b37b002c47e8e3,Bar Reyna,43.653446,-79.36224,157,Mediterranean Restaurant
Harbourfront,43.6542599,-79.3606359,4ae5b91ff964a520a6a121e3,Morning Glory Cafe,43.653946942635294,-79.36114884214422,54,Breakfast Spot
Harbourfront,43.6542599,-79.3606359,5095afb6e4b0abc85696c8bf,Trinity Lofts,43.652206605783974,-79.36093304497115,229,Residential Building (Apartment / Condo)
Harbourfront,43.6542599,-79.3606359,54ea41ad498e9a11e9e13308,Roselle Desserts,43.653446723052674,-79.3620167174383,143,Bakery
Harbourfront,43.6542599,-79.3606359,57d13c53498ef566a9174796,King & Parliament,43.65254,-79.3633,287,Intersection
Harbourfront,43.6542599,-79.3606359,4ca1de8b46978cfabc64bf7f,502 Queen Streetcar,43.66001333517798,-79.34475839138031,1430,Light Rail Station
Harbourfront,43.6542599,-79.3606359,5d8d192fd2219e0008624db1,Bottē Gallery,43.65411,-79.360976,32,Art Gallery
Harbourfront,43.6542599,-79.3606359,4e8b7fa1cc2112f67517660a,The Extension Room,43.65331304337331,-79.35972538072777,128,Gym / Fitness Center
Harbourfront,43.6542599,-79.3606359,577bae44498ea36b56b4c29f,Starbucks,43.653844,-79.361283,69,Coffee Shop
Harbourfront,43.6542599,-79.3606359,4d94bab61646a35d03823da3,Ontario Early Years Centre,43.655682,-79.361865,186,Daycare
Harbourfront,43.6542599,-79.3606359,576864be498e42995f045b4e,Orphan Black Police Station,43.655757,-79.358012,269,Street Art
Harbourfront,43.6542599,-79.3606359,57b12ecf498e84b0379c079a,Face,43.65492,-79.359371,125,Sculpture Garden
Harbourfront,43.6542599,-79.3606359,4fa7ebe5a17c43f4427e572b,Buster's Sea Cove Truck,43.65364665307943,-79.35787780917855,232,Food Truck
Harbourfront,43.6542599,-79.3606359,4b6f550bf964a520d7eb2ce3,Little Trinity Anglican Church,43.65309196622969,-79.36193660953931,166,Church
Harbourfront,43.6542599,-79.3606359,4e54574bb61c93816c084ddb,Orphan's Greenspace Dog Park,43.65465395413889,-79.36250077861264,156,Dog Run
Harbourfront,43.6542599,-79.3606359,5102a429e4b0dbb0cee8a2cf,Cambria,43.65332390802142,-79.36317951289328,229,Furniture / Home Store
Harbourfront,43.6542599,-79.3606359,5df44bb28a06ab0008f849b7,Maserati Alfa Romeo Service,43.653877,-79.358406,184,Auto Dealership
Harbourfront,43.6542599,-79.3606359,4fccb186e4b0131cb4670c3b,Eastern Avenue @ Cherry Street,43.654281459443865,-79.35782831051753,226,Road
Harbourfront,43.6542599,-79.3606359,54248f4e498e455132a5cee7,Honda Downtown,43.65311455793185,-79.35917026487203,173,Auto Dealership
Harbourfront,43.6542599,-79.3606359,53110bb0498ede1db08bcf0d,AMI Artist Management Inc,43.65538,-79.35871,199,Office
Harbourfront,43.6542599,-79.3606359,4bfd8d52f61dc9b6d8309fde,eco|stems,43.65353579108864,-79.36201572418213,137,Flower Shop
Harbourfront,43.6542599,-79.3606359,4c45addf429a0f47b16b4a1e,Bay Cat Hospital,43.655393,-79.35854,210,Hospital
Harbourfront,43.6542599,-79.3606359,4dd27b4d227159fef24ba1c2,Volvo of Toronto,43.652759709332685,-79.36025435326364,169,Automotive Shop
Harbourfront,43.6542599,-79.3606359,5252ab1311d257ce2b04c870,KBS,43.6533977758939,-79.3630955625892,220,Advertising Agency
Harbourfront,43.6542599,-79.3606359,4ad4c05ef964a5209bf620e3,The Beaches,43.652106879173516,-79.3611721607108,243,Monument / Landmark
Harbourfront,43.6542599,-79.3606359,4beb1543415e20a10cdde5bb,Enoch Turner Schoolhouse,43.65287311275056,-79.36167245046332,175,History Museum
Harbourfront,43.6542599,-79.3606359,593c465b67af3a7da066e73d,Ford Downtown,43.655254,-79.358415,210,Auto Dealership
Harbourfront,43.6542599,-79.3606359,4bc8face68f976b085795c83,Massimo Bruno Supper Club,43.65476308603427,-79.35951125018187,106,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,4ba8d6fcf964a52030f339e3,Massimo's Kitchen Studio,43.65477003252322,-79.35969829559326,94,Italian Restaurant
Harbourfront,43.6542599,-79.3606359,4ee0043061aff91574f3c1d2,Jane Roos Gallery,43.65396193810649,-79.36108966585638,49,Art Gallery
Harbourfront,43.6542599,-79.3606359,4bd7533235aad13ae9a18ef3,Enterprise Rent-A-Car,43.6534199,-79.35986,112,Rental Car Location
Harbourfront,43.6542599,-79.3606359,4ef9db1e2c5b044502ebf777,studio b,43.65396607597698,-79.36166162867167,88,Furniture / Home Store
Harbourfront,43.6542599,-79.3606359,4bf5a3025e800f47cedfe5d4,Central Import,43.65565,-79.35869,220,Automotive Shop
Harbourfront,43.6542599,-79.3606359,554c0a58498e5cd466471285,The Corktown Kitchen,43.653315525733355,-79.36214009485666,160,Gastropub
Harbourfront,43.6542599,-79.3606359,4b30e149f964a52075fc24e3,Cosmic Karma,43.652788,-79.360739,164,Bar
Harbourfront,43.6542599,-79.3606359,4d067a2b26adb1f702f9dc70,Thruway Muffler / Downtown Brake,43.654241672461424,-79.36085318020055,17,Building
Harbourfront,43.6542599,-79.3606359,4dd1ac05e4cd7f7178b89a3f,360 Health Care,43.653361,-79.362061,152,Medical Center
Harbourfront,43.6542599,-79.3606359,4d5304fe9d4937042817df39,The Downtown Bodyshop,43.653874,-79.361783,101,Automotive Shop
Harbourfront,43.6542599,-79.3606359,4ce2ce4b7e2e236a27d9971b,Little Trinity Church Lands,43.653072,-79.362668,210,Park
Harbourfront,43.6542599,-79.3606359,552ff7b5498e086325bc13ae,STACKLAB,43.65333396303207,-79.35983777046204,121,Design Studio
Harbourfront,43.6542599,-79.3606359,4b1951c1f964a5202edb23e3,King Deli Cafe,43.65390613999999,-79.361147,56,Sandwich Place
Harbourfront,43.6542599,-79.3606359,4ca5fcd576d3a09316dcfc6a,Sherwin-Williams Paint Store,43.65637195011159,-79.36129315303127,240,Hardware Store
Harbourfront,43.6542599,-79.3606359,500d567be4b03c6eb45624a7,Workplace One,43.6531490637742,-79.3627333765399,209,Coworking Space
Harbourfront,43.6542599,-79.3606359,4e4fe1352271a1bdc3e4528a,Roche Bobois,43.65345988068375,-79.36337199643683,237,Furniture / Home Store
Harbourfront,43.6542599,-79.3606359,53ecb647498ef5787bb49169,Good Shepherd Ministries,43.65533281642919,-79.36281104328157,212,Assisted Living
Harbourfront,43.6542599,-79.3606359,4c12aaf7a9c220a14d6a549d,Bay Cat & Bay Dog Hospital,43.655346,-79.35877,192,Veterinarian
Harbourfront,43.6542599,-79.3606359,58e92e150319b80a65d8476c,Libbys Custom Framing,43.654126,-79.360682,15,Arts & Crafts Store
Harbourfront,43.6542599,-79.3606359,4b5b51d0f964a5204df428e3,downtown infiniti,43.65240276128636,-79.36032521004981,208,Automotive Shop
Harbourfront,43.6542599,-79.3606359,4ce4188ec36ba35d1d7e73f6,Danish Connection/Gallery 402,43.65398970001592,-79.36108966585638,47,Art Gallery
Harbourfront,43.6542599,-79.3606359,550daea3498e35229ccaa319,Gilead Café,43.653698826054374,-79.36115566174578,75,Bistro
Harbourfront,43.6542599,-79.3606359,4dc5b9e82271f27051353e8b,Jane's Walk,43.654985,-79.361327,98,Other Great Outdoors
Harbourfront,43.6542599,-79.3606359,4e5aa5fc52b1b78b81ad2674,Kenapalooza,43.653624,-79.361032,77,Food
Harbourfront,43.6542599,-79.3606359,57f7f238498ea2b997bdc41a,The Dirty Inc,43.654114,-79.36125,52,Men's Store
Harbourfront,43.6542599,-79.3606359,5552229c498e9d760df23c80,snakataktruk,43.653286,-79.362674,196,Food Truck
Harbourfront,43.6542599,-79.3606359,53f372c5498edcd51267887b,Bestia Food Truck,43.653253,-79.362648,197,Food Truck
Harbourfront,43.6542599,-79.3606359,4eea6e9f722edd1072f436b7,TTC Stop #04152,43.65289444556966,-79.36284954017513,234,Light Rail Station
Harbourfront,43.6542599,-79.3606359,4b071a98f964a5204cf722e3,Assured - Downtown Collision,43.653252,-79.359548,142,Automotive Shop
Harbourfront,43.6542599,-79.3606359,52d35257498e5d95b68841cc,Furnace Filters Canada,43.65396273281939,-79.3597412109375,79,Assisted Living
Harbourfront,43.6542599,-79.3606359,4de296c9ae60e7f3abf353cb,3 Gilead Place,43.653426,-79.360302,96,Building
Harbourfront,43.6542599,-79.3606359,51105013067da23696220482,Thornton and Lucie Blackburn Archaeological Site,43.653698805562236,-79.35921549797058,130,Historic Site
Harbourfront,43.6542599,-79.3606359,4c12ae10b7b9c9282c3ea837,Sports Time,43.652297,-79.360428,219,Sporting Goods Shop
Harbourfront,43.6542599,-79.3606359,4f73a473e4b0c1f445d21c78,Huayu Kitchen,43.65414810180664,-79.35782623291016,226,Chinese Restaurant
Harbourfront,43.6542599,-79.3606359,4beb288d62c0c928dcc8e1d4,Fresh Home and Garden,43.653152574922764,-79.36066069143106,123,Furniture / Home Store
Harbourfront,43.6542599,-79.3606359,51193725e4b07fc31801bf0a,Custom Art Concepts,43.654906,-79.359453,119,Design Studio
Harbourfront,43.6542599,-79.3606359,4c61f84fedd320a1aafeab29,MASS LBP,43.65398407982623,-79.36127007007599,59,Office
Harbourfront,43.6542599,-79.3606359,528e7d2711d21d7ad3ced4ce,Bright Street,43.65586498358243,-79.35907676868112,218,Road
Harbourfront,43.6542599,-79.3606359,5592d4f1498e6ceb6183f0db,Union Sound,43.65583030087566,-79.36095217426936,176,Recording Studio
Harbourfront,43.6542599,-79.3606359,550345a5498e3c6d808dac9b,Linden Grove,43.65352249145508,-79.36199951171875,137,Flower Shop
Harbourfront,43.6542599,-79.3606359,521f43a911d28fe3900cc1b0,Downtown Hyundai Service,43.654259,-79.358493,172,Automotive Shop
Harbourfront,43.6542599,-79.3606359,4ce2d03af8a4a1439806f3bc,Bright Street Playground,43.65610515821674,-79.3597412109375,217,Park
Harbourfront,43.6542599,-79.3606359,4ca4c68fb0ff8cfafeaec25e,Hamin Lee Photography,43.655394,-79.360309,128,Office
Harbourfront,43.6542599,-79.3606359,4c2b905ad1a10f471325f864,Aviso:#,43.65444,-79.35983,67,Office
Harbourfront,43.6542599,-79.3606359,4c1284cda1010f4710014918,Worldwide Quest,43.65465930209352,-79.35983023530518,78,General Travel
Harbourfront,43.6542599,-79.3606359,54bfe548498ede4ef85e4d8c,Charles MacPherson Associates,43.654681262392735,-79.35920876327621,124,Trade School
Harbourfront,43.6542599,-79.3606359,4c2b9a28d1a10f47f634f864,AMI,43.655407,-79.358705,201,Office
Harbourfront,43.6542599,-79.3606359,4bd6ebaf6f6495213a8c71ec,Inglenook Community School,43.65390281374826,-79.35942875385084,105,High School
Harbourfront,43.6542599,-79.3606359,56550a3d498edc3a6b1b7e63,Corktown Cottages,43.6543323006481,-79.3580047320575,212,Bed & Breakfast
Harbourfront,43.6542599,-79.3606359,51683d0c498e4e3a5e71cf6c,4th Floor Kitchen,43.65348,-79.36251,174,Office
Harbourfront,43.6542599,-79.3606359,4c34a5dd452620a11c6e250f,392A King St. East,43.65335432,-79.36248511,179,Office
Harbourfront,43.6542599,-79.3606359,4eb0799b4690b9be4259505c,Irwin Allen Design Build Inc,43.652828,-79.360842,160,Office
Harbourfront,43.6542599,-79.3606359,4eba8deacc21a9a7a1ebc7c3,Mazhari Auto Service,43.6541723866127,-79.36046820226227,16,Automotive Shop
Harbourfront,43.6542599,-79.3606359,5151c3fde4b02da132c9553e,Power Park Off- leash,43.654763,-79.362408,153,Dog Run
Harbourfront,43.6542599,-79.3606359,4db77f664b22f2ddb628e8b1,Riverside Evangelical Missionary Church,43.655403,-79.359288,167,Church
Harbourfront,43.6542599,-79.3606359,4fd75aeee4b09d7e9342dd36,Imagination room,43.653332,-79.362954,213,Conference Room
Harbourfront,43.6542599,-79.3606359,4c31e47266e40f47f697c58b,Aviso Communications,43.6543,-79.36001,50,Office
Harbourfront,43.6542599,-79.3606359,4d35d152b609370489d518e0,Happen Hub,43.652932,-79.360675,147,Office
Harbourfront,43.6542599,-79.3606359,4fc917e5e4b0479b479bf1d5,Take It Easy Personal Concierge,43.65502174768063,-79.35996772855465,100,Office
Harbourfront,43.6542599,-79.3606359,4cd177f786cbb7134d17fb36,Inside Track Communications,43.652601,-79.36128971,192,Office
Harbourfront,43.6542599,-79.3606359,4fa6d7dee4b0d607ba1f089e,Zipcar,43.653726,-79.362885,190,Rental Car Location
Harbourfront,43.6542599,-79.3606359,55af01de498e560b44e89a82,Slip Rings Factory - Barlintimes,43.65228599875708,-79.3614149093628,228,Business Service
Harbourfront,43.6542599,-79.3606359,4cc5a24d82388cfa1ec27635,Ward 28 Voting Station,43.65483,-79.357985,222,City Hall
Harbourfront,43.6542599,-79.3606359,53b15c3d498e2838daa064cc,Sticky Brain Studios @ WP1,43.653307,-79.363116,226,Office
Harbourfront,43.6542599,-79.3606359,50ba1f39e4b071a4ba7daf5d,Jorgensen Media Group,43.653285152656835,-79.3625580632978,189,Office
Harbourfront,43.6542599,-79.3606359,4bc4aad9920eb71347111f2c,T4G Limited - Toronto,43.658366857795265,-79.34977828969205,986,Office
Harbourfront,43.6542599,-79.3606359,51c4d4c6498e92267ae5b2df,Dulux Paints,43.653851,-79.367689,569,Hardware Store
Harbourfront,43.6542599,-79.3606359,58d423c99398ab4da84d0a7a,Advantage Car & Truck Rentals,43.656385,-79.360753,236,Rental Car Location
Harbourfront,43.6542599,-79.3606359,5164599fe4b0eccd5fa6877f,Voice Power,43.656493,-79.361807,265,Office
Harbourfront,43.6542599,-79.3606359,50999a89e4b0f0ae73ce4990,corktown dental,43.65269781150826,-79.36045720286914,174,Dentist's Office
Harbourfront,43.6542599,-79.3606359,4bddd08cffdec928a589e6a1,TTC Stop #3068,43.65629145246512,-79.36188697814941,247,Bus Stop
Harbourfront,43.6542599,-79.3606359,4f9fd7bee4b0a37923e166b6,St Paul Catholic School,43.65619913310336,-79.36196960718867,241,Elementary School
Harbourfront,43.6542599,-79.3606359,4bc71ccf8b7c9c7450c935cf,Absolute Location Services,43.65441460775697,-79.35525984377686,433,Office
Harbourfront,43.6542599,-79.3606359,4f4e85f6e4b0577d820d6fc8,DePm Inc,43.656488,-79.360218,250,Building
Harbourfront,43.6542599,-79.3606359,590e8ab7d1a402271da7bbca,Courier City,43.653014,-79.363009,236,Shipping Store
"Lawrence Heights, Lawrence Manor",43.718517999999996,-79.46476329999999,5ce04f36bd4009002ccd84a0,Stryke Target,43.718169,-79.465038,44,General Entertainment
